AD,,,,
BE,RAR,La Roche-en-Ardenne,5011N 00535E,
BE,LDA,Laakdal,5105N 00504E,
BE,YZO,Laakdal,5105N 00459E,
BE,LAA,Laarne,5102N 00351E,
BE,BSI,Labuissiere,5019N 00410E,
BE,LCU,Lacuisine,4943N 00519E,
BE,LUZ,Ladeuze,5034N 00346E,
BE,LAM,Lamain,5036N 00317E,
BE,LBM,Lambermont,5035N 00550E,
BE,LAN,Lanaken,5053N 00539E,
BE,LNY,Lanaye (Ternaaien),5047N 00541E,
BE,LGM,Landegem,5103N 00334E,
BE,LDS,Landelies,5023N 00421E,
BE,LAD,Landen,5045N 00505E,
BE,LNE,Laneffe,5016N 00429E,
BE,LDO,Langdorp,5100N 00452E,
BE,LGL,Langelede,5111N 00351E,
BE,LAK,Langemark,5055N 00255E,
BE,LPO,Langemark-Poelkapelle,5055N 00257E,
BE,LGB,Langerbrugge,5107N 00344E,
BE,LGO,Langerlo,5057N 00530E,
BE,LNK,Lanklaar,5101N 00543E,
BE,LQA,Lanquesaint,5039N 00348E,
BE,LPI,Laplaigne,5031N 00326E,
BE,LRM,Larum,5110N 00457E,
BE,LAS,Lasne,5041N 00429E,cf BE LSN
BE,LSN,Lasne-Chapelle-Saint-Lambert,5041N 00429E,cf BE LAS
BE,LTI,Latinne,5037N 00510E,
BE,LTO,Latour,4934N 00534E,
BE,LAW,Lauwe,5048N 00311E,
BE,LVA,Lavacherie,5003N 00531E,
BE,ROU,Le Roeulx,5030N 00406E,
BE,LEB,Lebbeke,5100N 00408E,
BE,LED,Lede,5058N 00359E,
BE,LRG,Ledeberg,5102N 00345E,
BE,LEG,Ledegem,5051N 00307E,
BE,LFA,Leefdaal,5051N 00435E,
BE,LRE,Leernes,5024N 00419E,
BE,LST,Leest,5102N 00425E,
BE,LFE,Leffinge,5110N 00253E,
BE,LGI,Leglise,4948N 00532E,
BE,LSE,Leisele,5059N 00237E,
BE,LBE,Lembeek,5043N 00413E,
BE,LKE,Lembeke,5112N 00338E,
BE,LND,Lendelede,5053N 00314E,
BE,LIK,Lennik,5048N 00409E,
BE,LNS,Lens,5033N 00354E,
BE,LPG,Leopoldsburg,5107N 00515E,
BE,LBU,Les Bulles,4942N 00525E,
BE,BOV,Les-Bons-Villers,5031N 00425E,
BE,LCA,l'Escailliere,4957N 00425E,
BE,LDI,Lesdain,5031N 00323E,
BE,LES,Lessines,5043N 00350E,
BE,LSY,Lesterny,5007N 00517E,
BE,LVE,Lesve,5022N 00447E,
BE,LHO,Letterhoutem,5056N 00353E,
BE,LEU,Leuven,5053N 00442E,
BE,LHT,Leuze-en-Hainaut,5036N 00336E,
BE,LTA,Leval-Trahegnies,5025N 00413E,
BE,LCI,Liberchies,5030N 00425E,
BE,LBN,Libin,4959N 00515E,
BE,LIB,Libramont-Chevigny,4955N 00523E,
BE,LHA,Lichtaart,5113N 00455E,
BE,LIC,Lichtervelde,5102N 00309E,
BE,LDK,Liedekerke,5052N 00405E,
BE,LHK,Liefkenshoek,5101N 00353E,
BE,LGG,Liege,5038N 00534E,
BE,LIE,Lier,5108N 00434E,
BE,LNX,Lierneux,5017N 00548E,
BE,LER,Liers,5042N 00534E,
BE,LGN,Ligne,5037N 00342E,
BE,LUE,Ligneuville,5023N 00603E,
BE,LGY,Ligney,5040N 00511E,
BE,LLE,Lille,5114N 00450E,
BE,LIL,Lillo,5118N 00418E,
BE,LWI,Lillois-Witterzee,5039N 00422E,
BE,LIM,Limbourg,5037N 00556E,
BE,LME,Limelette,5041N 00434E,
BE,LCE,Lincent,5043N 00502E,
BE,LDN,Linden,5053N 00446E,
BE,LKK,Linkebeek,5046N 00420E,
BE,LNI,Lint,5108N 00430E,
BE,LIN,Linter,5048N 00503E,
BE,LSO,Lisogne,5017N 00458E,
BE,LSG,Lissewege,5118N 00311E,
BE,LVM,Lives-sur-Meuse,5028N 00455E,
BE,LIX,Lixhe,5045N 00540E,
BE,XLO,Lo,5059N 00245E,
BE,LBS,Lobbes,5021N 00415E,
BE,LOH,Lochristi,5106N 00350E,
BE,LOD,Lodelinsart,5026N 00426E,
BE,LEH,Loenhout,5124N 00438E,
BE,LKO,Loker,5047N 00246E,
BE,LOK,Lokeren,5106N 00359E,
BE,LSI,Lombardsijde,5109N 00245E,
BE,LML,Lommel,5114N 00518E,
BE,LWE,Lommersweiler,5014N 00609E,
BE,LOP,Lompret,5004N 00423E,
BE,LPZ,Lomprez,5005N 00506E,
BE,LOC,Loncin,5040N 00530E,
BE,LNZ,Londerzeel,5100N 00418E,
BE,LGA,Longchamps,5003N 00542E,
BE,LFG,Longueville,5042N 00444E,
BE,LTZ,Lontzen,5041N 00600E,
BE,LPM,Loppem,5109N 00311E,
BE,LRI,Lo-Reninge,5057N 00247E,
BE,LOT,Lot,5046N 00416E,
BE,LPE,Loupoigne,5035N 00426E,
BE,LLN,Louvain-la-Neuve,5041N 00437E,
BE,LUV,Louveigne,5032N 00542E,
BE,LVO,Lovendegem,5106N 00336E,
BE,LOY,Loyers,5028N 00456E,
BE,LOZ,Lozen,5112N 00534E,
BE,LBK,Lubbeek,5053N 00450E,
BE,LUM,Lummen,5059N 00512E,
BE,LUI,Lustin,5023N 00454E,
BE,LUT,Luttre,5031N 00423E,
BE,MAK,Maarkedal,5048N 00337E,
BE,MSK,Maaseik,5106N 00548E,
BE,MMN,Maasmechelen,5049N 00540E,
BE,MBO,Mabompre,5006N 00544E,
BE,MAC,Machelen,5055N 00426E,
BE,MCN,Machelen,5058N 00329E,
BE,MCO,Macon,5003N 00413E,
BE,MCQ,Macquenoise,4959N 00411E,
BE,MAF,Maffe,5021N 00519E,
BE,MFF,Maffle,5037N 00348E,
BE,MGE,Magnee,5036N 00540E,
BE,MLL,Maillen,5023N 00458E,
BE,MVA,Mainvault,5039N 00343E,
BE,MSR,Maisieres,5029N 00357E,
BE,MSN,Maissin,4958N 00511E,
BE,MZT,Maizeret,5027N 00458E,
BE,MLG,Maldegem,5113N 00327E,
BE,MN2,Malderen,5101N 00415E,
BE,MAL,Malle,5118N 00442E,
BE,MBW,Malmedy,5025N 00602E,
BE,MLN,Malonne,5026N 00448E,
BE,MAN,Manage,5030N 00413E,
BE,MHY,Manhay,5018N 00540E,
BE,MKE,Mannekensvere,5108N 00249E,
BE,WBR,Maransart,5040N 00427E,
BE,MBS,Marbais,5033N 00431E,
BE,MBH,Marbehan,4944N 00532E,
BE,MEF,Marche-en-Famenne,5012N 00520E,
BE,MLD,Marche-les-Dames,5029N 00458E,
BE,ECA,Marche-Lez-Ecaussinnes,5033N 00410E,
BE,2HW,Marche-lez-Ecaussinnes,5033N 00411E,
BE,MAP,Marchienne-au-Pont,5024N 00423E,
BE,MCI,Marchin,5028N 00514E,
BE,MCL,Marcinelle,5024N 00426E,
BE,MRI,Mariakerke,5104N 00341E,
BE,MOU,Marienbourg,5006N 00431E,
BE,MAR,Marke,5048N 00313E,
BE,MLY,Marly,5053N 00423E,
BE,MRQ,Marquain,5036N 00319E,
BE,MTA,Martelange,4950N 00544E,
BE,MSD,Martenslinde,5051N 00532E,
BE,MNE,Martouzin-Neuville,5007N 00500E,
BE,MBU,Masbourg,5007N 00519E,
BE,MHN,Massenhoven,5112N 00437E,
BE,MBY,Maubray,5033N 00330E,
BE,MUL,Maulde,5037N 00332E,
BE,MRG,Maurage,5027N 00405E,
BE,MAZ,Mazy,5031N 00440E,
BE,MEA,Mean,5022N 00520E,
BE,ECH,Mechelen,5102N 00428E,
BE,MKI,Meensel-Kiezegem,5054N 00456E,
BE,MEE,Meer,5127N 00444E,
BE,MRE,Meerbeek,5053N 00436E,
BE,MBE,Meerbeke,5050N 00402E,
BE,MDK,Meerdonk,5116N 00409E,
BE,MEH,Meerhout,5108N 00505E,
BE,MLR,Meerle,5128N 00448E,
BE,MGU,Meeuwen-Gruitrode,5105N 00534E,
BE,MGM,Meigem,5101N 00332E,
BE,MEG,Meilegem,5054N 00342E,
BE,MIS,Meise,5056N 00420E,
BE,MDV,Meix-devant-Virton,4936N 00529E,
BE,MDE,Meldert,5056N 00408E,
BE,MNL,Melen,5039N 00544E,
BE,MEI,Melin,5044N 00450E,
BE,MEL,Melle,5100N 00348E,
BE,MLS,Melles,5039N 00328E,
BE,MLT,Mellet,5030N 00428E,
BE,MBK,Melsbroek,5055N 00429E,
BE,MLE,Melsele,5113N 00417E,
BE,ELS,Melsen,5058N 00342E,
BE,MDO,Mendonk,5109N 00349E,
BE,MEN,Menen,5048N 00307E,
BE,MCA,Merbes-le-Chateau,5019N 00409E,
BE,MEC,Merchtem,5058N 00414E,
BE,MER,Mere,5055N 00358E,
BE,MRL,Merelbeke,5100N 00345E,
BE,MRD,Merendree,5105N 00335E,
BE,MRM,Merkem,5057N 00251E,
BE,MRK,Merksem,5115N 00427E,
BE,MPS,Merksplas,5122N 00452E,
BE,MLM,Merlemont,5011N 00437E,
BE,MSE,Mesen,5046N 00254E,
BE,MEB,Meslin-l'Eveque,5039N 00351E,
BE,MSP,Mespelare,5100N 00404E,
BE,MES,Messancy,4936N 00549E,
BE,MSO,Messelbroek,5100N 00456E,
BE,MVI,Mesvin,5025N 00357E,
BE,MTE,Mettet,5019N 00440E,
BE,MEU,Meulebeke,5057N 00317E,
BE,MUX,Meux,5033N 00447E,
BE,MGL,Mevergnies-lez-Lens,5036N 00351E,
BE,MCX,Micheroux,5037N 00543E,
BE,MID,Middelburg,5115N 00325E,
BE,MIK,Middelkerke,5111N 00249E,
BE,MCE,Miecret,5022N 00515E,
BE,MBA,Mielen-boven-Aalst,5045N 00512E,
BE,MIL,Milmort,5042N 00536E,
BE,MHO,Minderhout,5125N 00446E,
BE,MOD,Modave,5027N 00518E,
BE,MOE,Moelingen,5045N 00543E,
BE,MNO,Moen,5046N 00324E,
BE,MEW,Moerbeke-Waas,5110N 00356E,
BE,MRB,Moerbrugge,5110N 00316E,
BE,MOK,Moerkerke,5115N 00320E,
BE,MZK,Moerzeke,5104N 00409E,
BE,MOS,Moeskroen (Mouscron),5044N 00313E,
BE,MHI,Mohiville,5019N 00511E,
BE,MGN,Moignelee,5027N 00435E,
BE,MLO,Mol,5111N 00506E,
BE,MSJ,Molenbeek-Saint-Jean (Sint-Jans-Molenbeek)/Brussel (Bruxelles),5051N 00419E,
BE,MWE,Molenbeek-Wersbeek,5055N 00457E,
BE,MND,Molenstede,5100N 00501E,
BE,MFG,Molinfaing,4953N 00530E,
BE,MEM,Mollem,5056N 00414E,
BE,MOM,Momignies,5002N 00410E,
BE,MIR,Monceau-Imbrechies,5002N 00413E,
BE,MSS,Monceau-sur-Sambre,5025N 00422E,
BE,MQS,Mons,5027N 00356E,
BE,MSI,Monsin,5040N 00538E,
BE,MNT,Mont,5000N 00545E,
BE,MDL,Mont-de-L'Enclus,5045N 00328E,
BE,MTN,Montegnee,5039N 00531E,
BE,MON,Montignies-le-Tilleul,5023N 00422E,
BE,MS5,Montignies-Sur-Roc,5022N 00343E,
BE,MGS,Montignies-sur-Sambre,5024N 00430E,
BE,MOB,Montleban,5012N 00550E,
BE,MBI,Montroeul-au-Bois,5038N 00334E,
BE,MSA,Mont-Saint-Aubert,5039N 00324E,
BE,MSG,Mont-Sainte-Aldegonde,5025N 00412E,
BE,MSU,Mont-Saint-Guibert,5037N 00436E,
BE,MMA,Mont-sur-Marchienne,5023N 00424E,
BE,MOT,Montzen,5042N 00558E,
BE,MOL,Moorsel,5057N 00406E,
BE,MOO,Moorsele,5050N 00309E,
BE,MRS,Moorslede,5053N 00304E,
BE,MRA,Morialme,5017N 00434E,
BE,MLW,Morlanwelz-Mariemont,5027N 00414E,
BE,MRO,Mornimont,5027N 00442E,
BE,MTX,Mortroux,5043N 00545E,
BE,MOR,Mortsel,5110N 00428E,
BE,MLX,Moulbaix,5036N 00343E,
BE,MCT,Mourcourt,5039N 00326E,
BE,MOS,Mouscron (Moeskroen),5044N 00313E,
BE,MUS,Moustier,5039N 00336E,
BE,MUI,Muizen,5101N 00431E,
BE,MUN,Muno,4943N 00510E,
BE,MBL,Munsterbilzen,5053N 00531E,
BE,MSL,Musson,4934N 00542E,
BE,NAS,Naast,5033N 00405E,
BE,NMC,Nameche,5028N 00500E,
BE,NAM,Namur,5028N 00452E,
BE,NDI,Nandrin,5030N 00525E,
BE,NNE,Naninne,5025N 00455E,
BE,NSO,Nassogne,5008N 00521E,
BE,NTE,Natoye,5020N 00504E,
BE,NZH,Nazareth,5058N 00336E,
BE,NBL,Nederboelare,5047N 00351E,
BE,NED,Nederokkerzeel,5055N 00434E,
BE,NVH,Neder-Over-Heembeek,5054N 00423E,
BE,NHR,Nederzwalm-Hermelgem,5053N 00341E,
BE,NHA,Neerharen,5055N 00541E,
BE,NLA,Neerlanden,5047N 00505E,
BE,NRT,Neeroeteren,5105N 00542E,
BE,NRP,Neerpelt,5113N 00525E,
BE,NFE,Neffe,5014N 00455E,
BE,NEG,Neigem,5048N 00403E,
BE,NES,Nessonvaux,5035N 00544E,
BE,NCA,Neufchateau,5043N 00546E,
BE,NCU,Neufchateau,4950N 00526E,
BE,NMA,Neufmaison,5031N 00347E,
BE,NEU,Neufvilles,5034N 00400E,
BE,NMO,Neu-Moresnet,5043N 00601E,
BE,NPE,Neupre,5032N 00530E,
BE,NCO,Neuville-en-Condroz,5032N 00527E,
BE,NHY,Neuville-sous-Huy,5032N 00517E,
BE,NVL,Nevele,5102N 00333E,
BE,NDM,Nidrum,5027N 00612E,
BE,NIL,Niel,5107N 00420E,
BE,NWO,Nieuwenhove,5047N 00359E,
BE,NWK,Nieuwerkerken,5052N 00511E,
BE,NWE,Nieuwerkerken,5055N 00400E,
BE,NKW,Nieuwkerken-Waas,5112N 00411E,
BE,NIE,Nieuwpoort,5108N 00245E,
BE,NRO,Nieuwrode,5057N 00450E,
BE,NYL,Nijlen,5110N 00439E,
BE,NBA,Nimy,5028N 00357E,
BE,NNV,Ninove,5050N 00401E,
BE,NIV,Nivelles,5036N 00420E,
BE,NVN,Noeveren,5106N 00421E,
BE,NFO,Noirefontaine,4949N 00506E,
BE,NOK,Nokere,5053N 00330E,
BE,NVX,Nollevaux,4953N 00507E,
BE,NDW,Noorderwijk,5109N 00450E,
BE,NSG,Nossegem,5053N 00431E,
BE,NVE,Nouvelles,5025N 00357E,
BE,NUK,Nukerke,5048N 00335E,
BE,OBI,Obigies,5040N 00321E,
BE,OBR,Obourg,5028N 00400E,
BE,VLD,Oedelem,5110N 00320E,
BE,OEL,Oelegem,5113N 00435E,
BE,OSG,Oeselgem,5056N 00326E,
BE,OGI,Oeudeghien,5040N 00343E,
BE,OEV,Oevel,5108N 00453E,
BE,OGY,Ogy,5043N 00346E,
BE,OHA,Ohain,5042N 00428E,
BE,OHY,Ohey,5026N 00508E,
BE,OQC,Oisquercq,5040N 00413E,
BE,OKG,Okegem,5051N 00403E,
BE,OLN,Olen,5109N 00451E,
BE,OGS,Ollignies,5041N 00351E,
BE,OLM,Olmen,5109N 00510E,
BE,ONE,Olne,5035N 00545E,
BE,OLS,Olsene,5056N 00328E,
BE,OMA,Omal,5039N 00512E,
BE,OBT,Ombret-Rawsa,5033N 00520E,
BE,OAY,Onhaye,5015N 00450E,
BE,OZL,Onkerzele,5047N 00354E,
BE,LVW,Onze-Lieve-Vrouw-Waver,5104N 00434E,
BE,OOG,Ooigem,5053N 00320E,
BE,OOS,Oostakker,5106N 00346E,
BE,OKO,Oosteeklo,5112N 00341E,
BE,OST,Oostende (Ostend),5112N 00255E,
BE,OTL,Oosterlo,5107N 00458E,
BE,OZE,Oosterzele,5057N 00348E,
BE,OSH,Oostham,5106N 00510E,
BE,OKP,Oostkamp,5109N 00314E,
BE,OTK,Oostkerke,5117N 00317E,
BE,OSL,Oostmalle,5118N 00444E,
BE,OSR,Oostrozebeke,5055N 00320E,
BE,OSV,Oostvleteren,5056N 00244E,
BE,OWI,Oostwinkel,5109N 00331E,
BE,OPG,Opglabbeek,5103N 00535E,
BE,OSI,Ophain-Bois-Seigneur-Isaac,5040N 00421E,
BE,OPH,Ophasselt,5049N 00353E,
BE,OHN,Ophoven,5107N 00548E,
BE,OPI,Opitter,5107N 00539E,
BE,OPO,Opont,4956N 00507E,
BE,OIJ,Opwijk,5058N 00411E,
BE,ORQ,Orcq,5036N 00320E,
BE,OYE,Oreye,5044N 00522E,
BE,OGE,Ormeignies,5036N 00345E,
BE,OJA,Orp-Jauche,5042N 00458E,
BE,ORR,Orroir,5045N 00328E,
BE,OTO,Ortho,5008N 00537E,
BE,OST,Ostend (Oostende),5112N 00255E,
BE,OTS,Ostiches,5040N 00346E,
BE,OTG,Otegem,5048N 00325E,
BE,LOA,Oteppe,5035N 00508E,
BE,OTI,Ottignies-Louvain-la Neuve,5040N 00434E,
BE,ODM,Oudegem,5100N 00403E,
BE,OUD,Oudenaarde,5051N 00336E,
BE,OBG,Oudenburg,5111N 00300E,
BE,ODE,Oudergem (Auderghem)/Brussel (Bruxelles),5049N 00426E,
BE,OHE,Oud-Heverlee,5050N 00440E,
BE,OTH,Oud-Turnhout,5119N 00459E,
BE,OUF,Ouffet,5026N 00528E,
BE,OUG,Ougree,5036N 00532E,
BE,OPY,Oupeye,5042N 00539E,
BE,OUT,Outer,5050N 00359E,
BE,OGA,Outgaarden,5046N 00455E,
BE,OTY,Outrijve,5045N 00325E,
BE,OLE,Overboelare,5045N 00351E,
BE,OVR,Overijse,5046N 00432E,
BE,OVE,Overpelt,5113N 00525E,
BE,PAL,Paal,5102N 00511E,
BE,PFV,Paifve,5044N 00531E,
BE,PLI,Paliseul,4954N 00508E,
BE,PML,Pamel,5050N 00404E,
BE,PGI,Papignies,5041N 00349E,
BE,PRI,Parike,5047N 00348E,
BE,PAS,Passendale,5054N 00301E,
BE,PCQ,Pecq,5041N 00320E,
BE,PEE,Peer,5108N 00528E,
BE,PEI,Peisegem,5059N 00414E,
BE,PBE,Pellenberg,5052N 00448E,
BE,PIN,Pepingen,5045N 00409E,
BE,PEP,Pepinster,5034N 00549E,
BE,PER,Perk,5056N 00430E,
BE,PES,Peronnes,5033N 00326E,
BE,PLB,Peronnes/Binche,5026N 00408E,
BE,PWZ,Peruwelz,5031N 00335E,
BE,PWE,Perwez,5037N 00449E,
BE,PRW,Perwez,5027N 00510E,
BE,PGE,Petegem,5050N 00334E,
BE,PLY,Petit-Lanaye,5047N 00541E,
BE,PTR,Petit-Rechain,5037N 00550E,
BE,PRN,Petit-Roeulx-lez-Nivelles,5033N 00418E,
BE,PTI,Petit-Thier,5018N 00558E,
BE,PHI,Philippeville,5012N 00432E,
BE,PTP,Pijp Tabak,5114N 00421E,
BE,PPX,Pipaix,5039N 00334E,
BE,PTT,Pittem,5100N 00316E,
BE,PVX,Plainevaux,5033N 00532E,
BE,PSD,Plassendale,5112N 00300E,
BE,PSE,Ploegsteert,5043N 00253E,
BE,PBI,Plombieres,5044N 00557E,
BE,QPD,Poederlee,5114N 00449E,
BE,POL,Pollare,5049N 00359E,
BE,PKH,Pollinkhove,5058N 00244E,
BE,PME,Pommeroeul,5027N 00342E,
BE,PRO,Pondrome,5006N 00501E,
BE,PCL,Pont-a-Celles,5030N 00421E,
BE,PLO,Pont-de-Loup,5025N 00432E,
BE,POP,Poperinge,5051N 00243E,
BE,PPE,Poppel,5127N 00502E,
BE,PST,Postel,5117N 00512E,
BE,PTS,Pottes,5044N 00324E,
BE,PSU,Poulseur,5031N 00535E,
BE,PFE,Profondeville,5023N 00452E,
BE,PRV,Proven,5053N 00239E,
BE,PUL,Pulderbos,5113N 00441E,
BE,PLE,Pulle,5112N 00442E,
BE,PUR,Purnode,5030N 00494E,
BE,PUT,Putte,5104N 00438E,
BE,PUU,Puurs,5105N 00417E,
BE,QRO,Quaregnon,5026N 00351E,
BE,QAR,Quartes,5039N 00330E,
BE,QUE,Quenast,5040N 00409E,
BE,QCA,Quevaucamps,5031N 00340E,
BE,QVY,Quevy,5022N 00356E,
BE,QVA,Quievrain,5024N 00341E,
BE,RCO,Rachecourt,4936N 00544E,
BE,RAE,Raeren,5041N 00607E,
BE,RAG,Ragnies,5018N 00416E,
BE,RHE,Rahier,5023N 00547E,
BE,RGS,Ramegnies,5033N 00338E,
BE,RCI,Ramegnies-Chin,5039N 00319E,
BE,RMI,Ramillies,5038N 00455E,
BE,RMD,Ramsdonk,5101N 00420E,
BE,RKP,Ramskapelle,5119N 00315E,
BE,RSA,Ransart,5028N 00428E,
BE,RAS,Ranst,5112N 00433E,
BE,RVS,Ravels,5122N 00500E,
BE,RBX,Rebaix,5039N 00347E,
BE,RBQ,Rebecq,5040N 00408E,
BE,REC,Recogne,4955N 00522E,
BE,RET,Reet,5106N 00425E,
BE,REM,Rekem,5055N 00542E,
BE,REK,Rekkem,5050N 00337E,
BE,RKM,Rekkem,5047N 00309E,
BE,RGM,Relegem,5054N 00417E,
BE,RDA,Remersdaal,5044N 00553E,
BE,RCU,Remicourt,5041N 00520E,
BE,REN,Rendeux,5014N 00530E,
BE,RGE,Reninge,5057N 00247E,
BE,NRY,Renory,5036N 00533E,
BE,VGR,Reppel,5109N 00534E,
BE,RSX,Ressaix,5025N 00411E,
BE,RSE,Ressegem,5053N 00354E,
BE,RTI,Retie,5116N 00504E,
BE,RTE,Retinne,5038N 00542E,
BE,RCL,Richelle,5043N 00541E,
BE,RIE,Rieme,5110N 00347E,
BE,RIS,Riemst,5048N 00536E,
BE,RZE,Riezes,4958N 00422E,
BE,RIJ,Rijkevorsel,5121N 00446E,
BE,RNM,Rijmenam,5100N 00435E,
BE,RLA,Rillaar,5058N 00454E,
BE,XXX,RIS Inland waterways,,
BE,RVE,Riviere,5021N 00452E,
BE,RIX,Rixensart,5043N 00432E,
BE,ROC,Rochefort,5010N 00513E,
BE,RRA,Rocherath,5026N 00618E,
BE,RJT,Rocourt,5041N 00533E,
BE,RBE,Roesbrugge,5055N 00237E,
BE,RHA,Roesbrugge-Haringe,5055N 00237E,
BE,ROE,Roeselare,5057N 00308E,
BE,ROG,Rognee,5016N 00423E,
BE,ROL,Rollegem,5046N 00315E,
BE,ROM,Romsee,5036N 00539E,
BE,RGY,Rongy,5030N 00323E,
BE,RQS,Ronquieres,5036N 00413E,
BE,RON,Ronse,5045N 00336E,
BE,RLE,Ronsele,5108N 00333E,
BE,RDL,Roosdaal,5050N 00407E,
BE,ROS,Roselies,5026N 00435E,
BE,RSI,Rosieres,5044N 00433E,
BE,RSS,Rossignol,4943N 00529E,
BE,ROT,Rotem,5103N 00544E,
BE,RBA,Rotselaar,5057N 00443E,
BE,RCT,Roucourt,5032N 00335E,
BE,RVY,Rouvroy,4932N 00530E,
BE,ROX,Roux,5026N 00423E,
BE,RUV,Ruddervoorde,5106N 00312E,
BE,RUE,Ruien,5046N 00329E,
BE,SVG,Ruisbroek,5105N 00420E,
BE,RUI,Ruisbroek,5047N 00418E,
BE,RSL,Ruiselede,5103N 00324E,
BE,RLS,Rulles,4943N 00534E,
BE,RUM,Rumbeke,5056N 00310E,
BE,RMS,Rumes,5033N 00318E,
BE,RML,Rumillies,5037N 00326E,
BE,RMU,Rummen,5053N 00510E,
BE,RUS,Rumst,5105N 00425E,
BE,RKE,Runkelen,5051N 00508E,
BE,RPM,Rupelmonde,5108N 00417E,
BE,GVO,'s Gravenvoeren,5045N 00545E,
BE,SAM,Saint-Amand,5030N 00432E,
BE,SDI,Saint-Denis,5029N 00401E,
BE,SDE,Saint-Denis,5031N 00446E,
BE,SCC,Sainte-Cecile,4944N 00514E,
BE,SOD,Sainte-Ode,5005N 00531E,
BE,STS,Saintes,5042N 00410E,
BE,SGS,Saint-Georges,5036N 00521E,
BE,GSM,Saint-Georges-sur-Meuse,5036N 00522E,
BE,GHI,Saint-Ghislain,5027N 00349E,
BE,SGI,Saint-Gilles (Sint-Gillis)/Brussel (Bruxelles),5049N 00420E,
BE,SHU,Saint-Hubert,5001N 00523E,
BE,SJN,Saint-Josse-ten-Noode (Sint-Joost-ten-Node),5051N 00422E,
BE,SLG,Saint-Leger,4936N 00539E,
BE,SMC,Saint-Marc,5030N 00450E,
BE,SMA,Saint-Mard,4933N 00532E,
BE,SNO,Saint-Nicolas,5037N 00532E,
BE,SRY,Saint-Remy,5041N 00542E,
BE,SSA,Saint-Sauveur,5042N 00336E,
BE,SSI,Saint-Servais,5028N 00449E,
BE,SSY,Saint-Symphorien,5026N 00400E,
BE,SDZ,Saint-Vincent,4940N 00528E,
BE,SVH,Saint-Vith,5016N 00607E,
BE,SIV,Saive,5039N 00541E,
BE,SLS,Salles,5003N 00415E,
BE,SZI,Salzinnes,5028N 00449E,
BE,SAV,Sambreville,5026N 00437E,
BE,SAR,Samree,5013N 00538E,
BE,SSO,Samson,5028N 00459E,
BE,VIT,Sankt Vith,5040N 00642E,
BE,SBU,Sars-la-Buissiere,5020N 00412E,
BE,WLS,Sart Les Spa,5031N 00556E,
BE,SLJ,Sas-Slijkens,5113N 00257E,
BE,STN,Sautin,5010N 00414E,
BE,SCH,Schaarbeek,5057N 00401E,
BE,SBK,Schaarbeek (Schaerbeek)/Brussel (Bruxelles),5051N 00423E,
BE,SBK,Schaerbeek (Schaarbeek)/Brussel (Bruxelles),5051N 00423E,
BE,SHO,Schalkhoven,5050N 00526E,
BE,STI,Schaltin,5021N 00507E,
BE,SPE,Scheepsdale,5113N 00312E,
BE,SHR,Schelderode,5058N 00343E,
BE,SHL,Schelle,5108N 00420E,
BE,SHB,Schellebelle,5101N 00356E,
BE,SHE,Schendelbeke,5048N 00353E,
BE,SDA,Schepdaal,5050N 00411E,
BE,SPU,Scherpenheuvel-Zichem,5058N 00459E,
BE,SCE,Schilde,5114N 00434E,
BE,SOB,Schoenberg,5017N 00615E,
BE,SNE,Schoonaarde,5100N 00401E,
BE,SOR,Schore,5107N 00250E,
BE,SRI,Schorisse,5048N 00340E,
BE,SCT,Schoten,5115N 00430E,
BE,SKI,Schriek,5102N 00441E,
BE,SGX,Sclaigneaux,5030N 00500E,
BE,SLY,Sclayn,5029N 00502E,
BE,SSN,Sclessin,5037N 00533E,
BE,SCY,Scy,5018N 00513E,
BE,SES,Seilles,5030N 00504E,
BE,SLA,Selange,4937N 00551E,
BE,SOG,Seloignes,5001N 00415E,
BE,SEN,Seneffe,5031N 00415E,
BE,SSU,Sensenruth,4950N 00505E,
BE,SYE,Seny,5028N 00524E,
BE,ZER,Seraing,5036N 00529E,
BE,SKM,Serskamp,,
BE,SVI,Serville,5015N 00446E,
BE,GWE,'s-Gravenwezel,5116N 00433E,
BE,SJL,Sijsele,5112N 00319E,
BE,SIY,Silly,5039N 00355E,
BE,SNA,Sinaai,5109N 00403E,
BE,GIL,Sint Gillis Waas,5111N 00405E,
BE,SJB,Sint Joris Winge,5055N 00452E,
BE,SKA,Sint Katelijne Waver,,
BE,VGW,Sint Pieters Leeuw,5047N 00414E,
BE,BSA,Sint-Agatha-Berchem (Berchem-Sainte-Agathe),5052N 00417E,
BE,SAS,Sint-Amands,5103N 00412E,
BE,SFY,Sint-Amandsberg,5104N 00345E,
BE,SAN,Sint-Andries,5111N 00311E,
BE,STV,Sint-Baafs-Vijve,5054N 00323E,
BE,SDY,Sint-Denijs,5045N 00322E,
BE,SDW,Sint-Denijs-Westrem,5101N 00340E,
BE,SEV,Sint-Eloois-Vijve,5054N 00324E,
BE,EWK,Sint-Eloois-Winkel,5052N 00310E,
BE,SGR,Sint-Genesius-Rode (Rhode-Saint-Genese),5045N 00421E,
BE,SGI,Sint-Gillis (Saint-Gilles)/Brussel (Bruxelles),5049N 00420E,
BE,SGW,Sint-Gillis-Waas,5112N 00407E,
BE,HSL,Sint-Huibrechts-Lille,5113N 00529E,
BE,JKP,Sint-Jacobs-Kapelle,5100N 00249E,
BE,SJE,Sint-Jan-in-Eremo,5116N 00334E,
